ride_name,type,design,scale,park_name,ride_status,ride_url,park_url,opened,closed,opened2,closed2,yro_best,yrc_best
thunderhawk,steel,inverted,extreme,michigans_adventure,operating,https://rcdb.com/4053.htm,https://rcdb.com/4578.htm,20080517,NA,20080517,NA,2008,NA
woodstock_express,steel,sit_down,family,michigans_adventure,operating,https://rcdb.com/15124.htm,https://rcdb.com/4578.htm,20210529,NA,20210529,NA,2021,NA
big_dipper,steel,sit_down,family,michigans_adventure,defunct,https://rcdb.com/564.htm,https://rcdb.com/4578.htm,19990000,20190000,19991111,20191111,1999,2019
outlaw,wood,sit_down,thrill,adventureland,operating,https://rcdb.com/214.htm,https://rcdb.com/4576.htm,19930424,NA,19930424,NA,1993,NA
monster,steel,sit_down,extreme,adventureland,operating,https://rcdb.com/12896.htm,https://rcdb.com/4576.htm,20160604,NA,20160604,NA,2016,NA
phoenix,steel,sit_down,thrill,adventureland,operating,https://rcdb.com/16885.htm,https://rcdb.com/4576.htm,20190704,NA,20190704,NA,2019,NA
dragon_slayer,steel,wing,extreme,adventureland,operating,https://rcdb.com/18398.htm,https://rcdb.com/4576.htm,20210529,NA,20210529,NA,2021,NA
flying_viking,steel,sit_down,family,adventureland,operating,https://rcdb.com/20336.htm,https://rcdb.com/4576.htm,20230624,NA,20230624,NA,2023,NA
tornado,wood,sit_down,thrill,adventureland,operating,https://rcdb.com/212.htm,https://rcdb.com/4576.htm,19780704,NA,19780704,NA,1978,NA
underground,wood,sit_down,family,adventureland,sbno,https://rcdb.com/215.htm,https://rcdb.com/4576.htm,19960427,NA,19960427,NA,1996,NA
super_screamer,steel,sit_down,thrill,adventureland,defunct,https://rcdb.com/216.htm,https://rcdb.com/4576.htm,19760000,19990000,19761111,19991111,1976,1999
der_flitzer,steel,sit_down,thrill,adventureland,defunct,https://rcdb.com/1090.htm,https://rcdb.com/4576.htm,19740000,19900000,19741111,19901111,1974,1990
dragon,steel,sit_down,extreme,adventureland,defunct,https://rcdb.com/213.htm,https://rcdb.com/4576.htm,19900512,20190929,19900512,20190929,1990,2019
great_white,steel,inverted,extreme,seaworld_san_antonio,operating,https://rcdb.com/278.htm,https://rcdb.com/4601.htm,19970200,NA,19970211,NA,1997,NA
steel_eel,steel,sit_down,extreme,seaworld_san_antonio,operating,https://rcdb.com/532.htm,https://rcdb.com/4601.htm,19990306,NA,19990306,NA,1999,NA
super_grovers_box_car_derby,steel,sit_down,kiddie,seaworld_san_antonio,operating,https://rcdb.com/2613.htm,https://rcdb.com/4601.htm,20040400,NA,20040411,NA,2004,NA
journey_to_atlantis,steel,sit_down,thrill,seaworld_san_antonio,operating,https://rcdb.com/3635.htm,https://rcdb.com/4601.htm,20070511,NA,20070511,NA,2007,NA
wave_breaker_the_rescue_coaster,steel,sit_down,thrill,seaworld_san_antonio,operating,https://rcdb.com/14302.htm,https://rcdb.com/4601.htm,20170616,NA,20170616,NA,2017,NA
texas_stingray,wood,sit_down,thrill,seaworld_san_antonio,operating,https://rcdb.com/17278.htm,https://rcdb.com/4601.htm,20200222,NA,20200222,NA,2020,NA
boomerang,steel,sit_down,extreme,wild_adventures,operating,https://rcdb.com/500.htm,https://rcdb.com/4703.htm,19980000,NA,19981111,NA,1998,NA
twisted_typhoon,steel,inverted,extreme,wild_adventures,operating,https://rcdb.com/561.htm,https://rcdb.com/4703.htm,19990508,NA,19990508,NA,1999,NA
outpost_express,steel,sit_down,family,wild_adventures,operating,https://rcdb.com/706.htm,https://rcdb.com/4703.htm,20000000,NA,20001111,NA,2000,NA
marsh_mayhem,steel,sit_down,thrill,wild_adventures,operating,https://rcdb.com/707.htm,https://rcdb.com/4703.htm,20000000,NA,20001111,NA,2000,NA
swamp_thing,steel,inverted,family,wild_adventures,operating,https://rcdb.com/1572.htm,https://rcdb.com/4703.htm,20030510,NA,20030510,NA,2003,NA
swampwater_snake,steel,sit_down,family,wild_adventures,operating,https://rcdb.com/16612.htm,https://rcdb.com/4703.htm,20190000,NA,20191111,NA,2019,NA
tiger_terror,steel,sit_down,kiddie,wild_adventures,defunct,https://rcdb.com/477.htm,https://rcdb.com/4703.htm,19980000,20080000,19981111,20081111,1998,2008
fiesta_express,steel,sit_down,family,wild_adventures,defunct,https://rcdb.com/2226.htm,https://rcdb.com/4703.htm,20030101,20110000,20030101,20111111,2003,2011
viking_voyage,steel,sit_down,family,wild_adventures,defunct,https://rcdb.com/8849.htm,https://rcdb.com/4703.htm,20100000,20180000,20101111,20181111,2010,2018
cheetah,wood,sit_down,extreme,wild_adventures,defunct,https://rcdb.com/1044.htm,https://rcdb.com/4703.htm,20010616,20200315,20010616,20200315,2001,2020
gold_rush,steel,sit_down,family,wild_adventures,defunct,https://rcdb.com/571.htm,https://rcdb.com/4703.htm,19990000,20090000,19991111,20091111,1999,2009
sidewinder,steel,sit_down,extreme,elitch_gardens,operating,https://rcdb.com/209.htm,https://rcdb.com/4574.htm,19950527,NA,19950527,NA,1995,NA
twister_iii_storm_chaser,wood,sit_down,extreme,elitch_gardens,operating,https://rcdb.com/210.htm,https://rcdb.com/4574.htm,19950527,NA,19950527,NA,1995,NA
mind_eraser,steel,inverted,extreme,elitch_gardens,operating,https://rcdb.com/422.htm,https://rcdb.com/4574.htm,19970602,NA,19970602,NA,1997,NA
boomerang,steel,sit_down,extreme,elitch_gardens,operating,https://rcdb.com/542.htm,https://rcdb.com/4574.htm,19990430,NA,19990430,NA,1999,NA
half_pipe,steel,sit_down,thrill,elitch_gardens,operating,https://rcdb.com/2648.htm,https://rcdb.com/4574.htm,20040527,NA,20040527,NA,2004,NA
blazin_buckaroo,steel,sit_down,family,elitch_gardens,operating,https://rcdb.com/6794.htm,https://rcdb.com/4574.htm,20130504,NA,20130504,NA,2013,NA
flying_coaster,steel,flying,extreme,elitch_gardens,defunct,https://rcdb.com/1711.htm,https://rcdb.com/4574.htm,20020518,20070000,20020518,20071111,2002,2007
runaway_train,steel,sit_down,family,elitch_gardens,defunct,https://rcdb.com/2477.htm,https://rcdb.com/4574.htm,19960000,19960000,19961111,19961111,1996,1996
cactus_coaster,steel,sit_down,kiddie,elitch_gardens,defunct,https://rcdb.com/521.htm,https://rcdb.com/4574.htm,19950527,20120000,19950527,20121111,1995,2012
journey_to_atlantis,steel,sit_down,thrill,seaworld_san_diego,operating,https://rcdb.com/2079.htm,https://rcdb.com/5320.htm,20040529,NA,20040529,NA,2004,NA
manta,steel,sit_down,extreme,seaworld_san_diego,operating,https://rcdb.com/9819.htm,https://rcdb.com/5320.htm,20120526,NA,20120526,NA,2012,NA
electric_eel,steel,sit_down,extreme,seaworld_san_diego,operating,https://rcdb.com/14683.htm,https://rcdb.com/5320.htm,20180510,NA,20180510,NA,2018,NA
emperor,steel,sit_down,extreme,seaworld_san_diego,operating,https://rcdb.com/17030.htm,https://rcdb.com/5320.htm,20220312,NA,20220312,NA,2022,NA
arctic_rescue,steel,sit_down,thrill,seaworld_san_diego,operating,https://rcdb.com/20275.htm,https://rcdb.com/5320.htm,20230602,NA,20230602,NA,2023,NA
tidal_twister,steel,sit_down,extreme,seaworld_san_diego,sbno,https://rcdb.com/16772.htm,https://rcdb.com/5320.htm,20190524,NA,20190524,NA,2019,NA
good_gravy,steel,sit_down,family,holiday_world,under_constr,https://rcdb.com/21070.htm,https://rcdb.com/4554.htm,20240511,NA,20240511,NA,2024,NA
raven,wood,sit_down,extreme,holiday_world,operating,https://rcdb.com/136.htm,https://rcdb.com/4554.htm,19950506,NA,19950506,NA,1995,NA
howler,steel,sit_down,family,holiday_world,operating,https://rcdb.com/555.htm,https://rcdb.com/4554.htm,19990508,NA,19990508,NA,1999,NA
legend,wood,sit_down,extreme,holiday_world,operating,https://rcdb.com/582.htm,https://rcdb.com/4554.htm,20000506,NA,20000506,NA,2000,NA
voyage,wood,sit_down,extreme,holiday_world,operating,https://rcdb.com/3231.htm,https://rcdb.com/4554.htm,20060506,NA,20060506,NA,2006,NA
thunderbird,steel,wing,extreme,holiday_world,operating,https://rcdb.com/12260.htm,https://rcdb.com/4554.htm,20150425,NA,20150425,NA,2015,NA
childrens_roller_coaster,steel,sit_down,kiddie,holiday_world,defunct,https://rcdb.com/12735.htm,https://rcdb.com/4554.htm,NA,NA,NA,NA,NA,NA
firecracker,steel,sit_down,thrill,holiday_world,defunct,https://rcdb.com/287.htm,https://rcdb.com/4554.htm,19810000,19970000,19811111,19971111,1981,1997
roller_skater,steel,sit_down,kiddie,kentucky_kingdom,operating,https://rcdb.com/172.htm,https://rcdb.com/4563.htm,19940000,NA,19941111,NA,1994,NA
thunder_run,wood,sit_down,thrill,kentucky_kingdom,operating,https://rcdb.com/173.htm,https://rcdb.com/4563.htm,19900800,NA,19900811,NA,1990,NA
lightning_run,steel,sit_down,extreme,kentucky_kingdom,operating,https://rcdb.com/7982.htm,https://rcdb.com/4563.htm,20140524,NA,20140524,NA,2014,NA
storm_chaser,steel,sit_down,extreme,kentucky_kingdom,operating,https://rcdb.com/12941.htm,https://rcdb.com/4563.htm,20160430,NA,20160430,NA,2016,NA
kentucky_flyer,wood,sit_down,family,kentucky_kingdom,operating,https://rcdb.com/16676.htm,https://rcdb.com/4563.htm,20190428,NA,20190428,NA,2019,NA
t3,steel,inverted,extreme,kentucky_kingdom,sbno,https://rcdb.com/175.htm,https://rcdb.com/4563.htm,19950000,NA,19951111,NA,1995,NA
chang,steel,stand_up,extreme,kentucky_kingdom,defunct,https://rcdb.com/275.htm,https://rcdb.com/4563.htm,19970404,20090919,19970404,20090919,1997,2009
starchaser,steel,sit_down,thrill,kentucky_kingdom,defunct,https://rcdb.com/443.htm,https://rcdb.com/4563.htm,19870000,19950000,19871111,19951111,1987,1995
twisted_twins,wood,sit_down,extreme,kentucky_kingdom,defunct,https://rcdb.com/472.htm,https://rcdb.com/4563.htm,19980620,20070000,19980620,20071111,1998,2007
road_runner_express,steel,sit_down,thrill,kentucky_kingdom,defunct,https://rcdb.com/702.htm,https://rcdb.com/4563.htm,20000500,20090000,20000511,20091111,2000,2009
greezed_lightnin,steel,sit_down,extreme,kentucky_kingdom,defunct,https://rcdb.com/2216.htm,https://rcdb.com/4563.htm,20030425,20090000,20030425,20091111,2003,2009
vampire,steel,sit_down,extreme,kentucky_kingdom,defunct,https://rcdb.com/174.htm,https://rcdb.com/4563.htm,19900000,19990000,19901111,19991111,1990,1999
bobcat,wood,sit_down,family,six_flags_great_escape,under_constr,https://rcdb.com/21145.htm,https://rcdb.com/4596.htm,20240000,NA,20241111,NA,2024,NA
comet,wood,sit_down,extreme,six_flags_great_escape,operating,https://rcdb.com/262.htm,https://rcdb.com/4596.htm,19940625,NA,19940625,NA,1994,NA
steamin_demon,steel,sit_down,extreme,six_flags_great_escape,operating,https://rcdb.com/264.htm,https://rcdb.com/4596.htm,19840526,NA,19840526,NA,1984,NA
flashback,steel,sit_down,extreme,six_flags_great_escape,operating,https://rcdb.com/431.htm,https://rcdb.com/4596.htm,19970523,NA,19970523,NA,1997,NA
canyon_blaster,steel,sit_down,thrill,six_flags_great_escape,operating,https://rcdb.com/2214.htm,https://rcdb.com/4596.htm,20030627,NA,20030627,NA,2003,NA
frankies_mine_train,steel,sit_down,family,six_flags_great_escape,operating,https://rcdb.com/3079.htm,https://rcdb.com/4596.htm,20050500,NA,20050511,NA,2005,NA
unknown,steel,inverted,extreme,six_flags_great_escape,defunct,https://rcdb.com/3425.htm,https://rcdb.com/4596.htm,NA,NA,NA,NA,NA,NA
italian_roller_coaster,steel,sit_down,thrill,six_flags_great_escape,defunct,https://rcdb.com/2290.htm,https://rcdb.com/4596.htm,19710000,19880000,19711111,19881111,1971,1988
nightmare_at_crack_axle_canyon,steel,sit_down,thrill,six_flags_great_escape,defunct,https://rcdb.com/445.htm,https://rcdb.com/4596.htm,19990000,20060000,19991111,20061111,1999,2006
alpine_bobsled,steel,bobsled,thrill,six_flags_great_escape,defunct,https://rcdb.com/495.htm,https://rcdb.com/4596.htm,19980000,20230904,19981111,20230904,1998,2023
phoenix,wood,sit_down,thrill,knoebels_amusement_resort,operating,https://rcdb.com/143.htm,https://rcdb.com/4557.htm,19850615,NA,19850615,NA,1985,NA
twister,wood,sit_down,extreme,knoebels_amusement_resort,operating,https://rcdb.com/546.htm,https://rcdb.com/4557.htm,19990724,NA,19990724,NA,1999,NA
flying_turns,wood,bobsled,thrill,knoebels_amusement_resort,operating,https://rcdb.com/3458.htm,https://rcdb.com/4557.htm,20131005,NA,20131005,NA,2013,NA
kozmos_kurves,steel,sit_down,family,knoebels_amusement_resort,operating,https://rcdb.com/4453.htm,https://rcdb.com/4557.htm,20090801,NA,20090801,NA,2009,NA
black_diamond,steel,sit_down,family,knoebels_amusement_resort,operating,https://rcdb.com/4454.htm,https://rcdb.com/4557.htm,20111008,NA,20111008,NA,2011,NA
impulse,steel,sit_down,extreme,knoebels_amusement_resort,operating,https://rcdb.com/12000.htm,https://rcdb.com/4557.htm,20150425,NA,20150425,NA,2015,NA
jet_star,steel,sit_down,thrill,knoebels_amusement_resort,defunct,https://rcdb.com/651.htm,https://rcdb.com/4557.htm,19770000,19920000,19771111,19921111,1977,1992
whirlwind,steel,sit_down,extreme,knoebels_amusement_resort,defunct,https://rcdb.com/145.htm,https://rcdb.com/4557.htm,19930000,20040000,19931111,20041111,1993,2004
high_speed_thrill_coaster,steel,sit_down,family,knoebels_amusement_resort,defunct,https://rcdb.com/146.htm,https://rcdb.com/4557.htm,19550000,20080000,19551111,20081111,1955,2008
dragon_coaster,wood,sit_down,thrill,playland_park,operating,https://rcdb.com/231.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
kiddy_coaster,wood,sit_down,family,playland_park,operating,https://rcdb.com/232.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
family_flyer,steel,sit_down,family,playland_park,operating,https://rcdb.com/1491.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
crazy_mouse,steel,sit_down,thrill,playland_park,operating,https://rcdb.com/2263.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
super_flight,steel,flying,extreme,playland_park,sbno,https://rcdb.com/2561.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
whirlwind,steel,sit_down,extreme,playland_park,defunct,https://rcdb.com/144.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
wild_cat,steel,sit_down,thrill,playland_park,defunct,https://rcdb.com/2296.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
zyklon,steel,sit_down,NA,playland_park,defunct,https://rcdb.com/2297.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
wild_mouse,wood,sit_down,thrill,playland_park,defunct,https://rcdb.com/2298.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
monster_mouse,steel,sit_down,thrill,playland_park,defunct,https://rcdb.com/1524.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
airplane_coaster,wood,sit_down,NA,playland_park,defunct,https://rcdb.com/1544.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
flitzer,steel,sit_down,thrill,playland_park,defunct,https://rcdb.com/1940.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
hurricane,steel,sit_down,thrill,playland_park,defunct,https://rcdb.com/233.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
wild_wind,steel,sit_down,extreme,playland_park,defunct,https://rcdb.com/681.htm,https://rcdb.com/4584.htm,NA,NA,NA,NA,NA,NA
palindrome,steel,sit_down,extreme,cotaland,under_constr,https://rcdb.com/19715.htm,https://rcdb.com/18828.htm,NA,NA,NA,NA,NA,NA
circuit_breaker,steel,sit_down,extreme,cotaland,under_constr,https://rcdb.com/19998.htm,https://rcdb.com/18828.htm,NA,NA,NA,NA,NA,NA
skyflyer,steel,sit_down,kiddie,cotaland,operating,https://rcdb.com/18829.htm,https://rcdb.com/18828.htm,NA,NA,NA,NA,NA,NA
big_apple,steel,sit_down,family,cotaland,operating,https://rcdb.com/19266.htm,https://rcdb.com/18828.htm,NA,NA,NA,NA,NA,NA
texas_wildcat,steel,sit_down,thrill,cotaland,operating,https://rcdb.com/19267.htm,https://rcdb.com/18828.htm,NA,NA,NA,NA,NA,NA
zoomerang,steel,sit_down,extreme,lake_compounce,operating,https://rcdb.com/432.htm,https://rcdb.com/4683.htm,19970627,NA,19970627,NA,1997,NA
boulder_dash,wood,sit_down,extreme,lake_compounce,operating,https://rcdb.com/602.htm,https://rcdb.com/4683.htm,20000521,NA,20000521,NA,2000,NA
phobia_phear_coaster,steel,sit_down,extreme,lake_compounce,operating,https://rcdb.com/12897.htm,https://rcdb.com/4683.htm,20160507,NA,20160507,NA,2016,NA
wildcat,wood,sit_down,thrill,lake_compounce,sbno,https://rcdb.com/420.htm,https://rcdb.com/4683.htm,19270000,NA,19271111,NA,1927,NA
kiddie_coaster,steel,sit_down,kiddie,lake_compounce,sbno,https://rcdb.com/603.htm,https://rcdb.com/4683.htm,19970627,NA,19970627,NA,1997,NA
green_dragon,wood,sit_down,NA,lake_compounce,defunct,https://rcdb.com/2503.htm,https://rcdb.com/4683.htm,19140000,19260000,19141111,19261111,1914,1926
roll_in_the_dark,steel,sit_down,kiddie,lake_compounce,defunct,https://rcdb.com/2859.htm,https://rcdb.com/4683.htm,19790000,19820000,19791111,19821111,1979,1982
arkansas_twister,wood,sit_down,extreme,magic_springs_theme_and_water_park,operating,https://rcdb.com/418.htm,https://rcdb.com/4682.htm,19920530,NA,19920530,NA,1992,NA
diamond_mine_run,steel,sit_down,family,magic_springs_theme_and_water_park,operating,https://rcdb.com/724.htm,https://rcdb.com/4682.htm,20000000,NA,20001111,NA,2000,NA
big_bad_john,steel,sit_down,thrill,magic_springs_theme_and_water_park,operating,https://rcdb.com/1452.htm,https://rcdb.com/4682.htm,20020000,NA,20021111,NA,2002,NA
gauntlet,steel,inverted,extreme,magic_springs_theme_and_water_park,operating,https://rcdb.com/2421.htm,https://rcdb.com/4682.htm,20040410,NA,20040410,NA,2004,NA
x_coaster,steel,sit_down,extreme,magic_springs_theme_and_water_park,operating,https://rcdb.com/3312.htm,https://rcdb.com/4682.htm,20060527,NA,20060527,NA,2006,NA
roaring_tornado,steel,sit_down,extreme,magic_springs_theme_and_water_park,defunct,https://rcdb.com/208.htm,https://rcdb.com/4682.htm,19800000,19890000,19801111,19891111,1980,1989
wild_hog,steel,sit_down,kiddie,magic_springs_theme_and_water_park,defunct,https://rcdb.com/1648.htm,https://rcdb.com/4682.htm,19780000,19840000,19781111,19841111,1978,1984
zyklon,steel,sit_down,thrill,magic_springs_theme_and_water_park,defunct,https://rcdb.com/419.htm,https://rcdb.com/4682.htm,19920000,19950000,19921111,19951111,1992,1995
twist_n_shout,steel,sit_down,thrill,magic_springs_theme_and_water_park,defunct,https://rcdb.com/723.htm,https://rcdb.com/4682.htm,20000000,20120000,20001111,20121111,2000,2012
space_mountain,steel,sit_down,thrill,walt_disney_worldmagic_kingdom,operating,https://rcdb.com/267.htm,https://rcdb.com/4597.htm,NA,NA,NA,NA,NA,NA
big_thunder_mountain_railroad,steel,sit_down,thrill,walt_disney_worldmagic_kingdom,operating,https://rcdb.com/273.htm,https://rcdb.com/4597.htm,NA,NA,NA,NA,NA,NA
barnstormer,steel,sit_down,family,walt_disney_worldmagic_kingdom,operating,https://rcdb.com/274.htm,https://rcdb.com/4597.htm,NA,NA,NA,NA,NA,NA
seven_dwarfs_mine_train,steel,sit_down,family,walt_disney_worldmagic_kingdom,operating,https://rcdb.com/9720.htm,https://rcdb.com/4597.htm,NA,NA,NA,NA,NA,NA
tron_lightcycle_run,steel,sit_down,thrill,walt_disney_worldmagic_kingdom,operating,https://rcdb.com/15286.htm,https://rcdb.com/4597.htm,NA,NA,NA,NA,NA,NA
pepsi_orange_streak,steel,sit_down,family,nickelodeon_universe,operating,https://rcdb.com/101.htm,https://rcdb.com/4547.htm,19920811,NA,19920811,NA,1992,NA
back_at_the_barnyard_hayride,steel,sit_down,family,nickelodeon_universe,operating,https://rcdb.com/673.htm,https://rcdb.com/4547.htm,19950000,NA,19951111,NA,1995,NA
fairly_odd_coaster,steel,sit_down,thrill,nickelodeon_universe,operating,https://rcdb.com/2508.htm,https://rcdb.com/4547.htm,20040315,NA,20040315,NA,2004,NA
spongebob_squarepants_rock_bottom_plunge,steel,sit_down,extreme,nickelodeon_universe,operating,https://rcdb.com/3727.htm,https://rcdb.com/4547.htm,20080315,NA,20080315,NA,2008,NA
avatar_airbender,steel,sit_down,thrill,nickelodeon_universe,operating,https://rcdb.com/4094.htm,https://rcdb.com/4547.htm,20080315,NA,20080315,NA,2008,NA
pteranodon_flyers,steel,suspended,family,universal_studios_islands_of_adventure,operating,https://rcdb.com/559.htm,https://rcdb.com/4734.htm,19990528,NA,19990528,NA,1999,NA
flight_of_the_hippogriff,steel,sit_down,family,universal_studios_islands_of_adventure,operating,https://rcdb.com/703.htm,https://rcdb.com/4734.htm,20000629,NA,20000629,NA,2000,NA
